Signature,Block Time,Human Time,Action,From,Token1,Amount1,TokenDecimals1,Token2,Amount2,TokenDecimals2,Value,Platforms,Sources
nTHRwhdU9nGhNU97BRRt8GoHH1CqYcPhH7jZoXLrkhwgJ7rHTfDXaqkGu6xDex8veMnEjV1BDFWyKUvPpNyZmsj,1741439730,2025-03-08T13:15:30.000Z,AGG TOKEN SWAP,8AafoLjFZheKF7m5STbi5WbDzAAY54a651B3FMhMECNE,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,318899250514,6,KENJSUYLASHUMfHyy5o4Hp2FdNqZg1AsUPhfH2kYvEP,281066850667,6,12594.54,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|SoLFiHG9TfgtdUXUjWAxi3LtvYuFyDLVhBWxdMZxyCe|PhoeNiXZ8ByJGLkxNfZRnkUfjvmuYqLR89jjFHGqdXY
GpqHjrWr6GGzMRFi1yABV35NkYFAtjByVVZouFwgziEoa4kGnKPaovWj5L4bbEjCbt3eQxyDMW5M3QBxkBomWb6,1741437773,2025-03-08T12:42:53.000Z,TOKEN SWAP,MfDuWeqSHEqTFVYZ7LoexgAK9dxk7cy4DFJWjWMGVWa,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,327995564741,6,So11111111111111111111111111111111111111112,98666787963,9,13611.08,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8
48MFG8mWxmk1PrM525yB6uTjkZGaVRwrq4YLUaLUrfeFe4ZnVBABtPUYTXkFaU8HmqEXUz77X2QLJFXhQqfvkHaE,1741437773,2025-03-08T12:42:53.000Z,TOKEN SWAP,9Hevn5JmemYpWSJ7cZJYVCrvKzEhD5SbLit7Cm1VS12m,So11111111111111111111111111111111111111112,100702428250,9,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,332817290348,6,13891.9,6m2CDdhRgxpH4WjvdzxAYbGxwdGUz5MziiL5jek2kBma,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|6m2CDdhRgxpH4WjvdzxAYbGxwdGUz5MziiL5jek2kBma
4fP1TDqNSJhHNue5W6XQVdGuKbYwdf6qSwd8mExzxGhiMro2GVSsPFxaz1Ukbx6EiGQKcAGYbyAVPuGkUnHC4tNk,1741436602,2025-03-08T12:23:22.000Z,TOKEN SWAP,MfDuWeqSHEqTFVYZ7LoexgAK9dxk7cy4DFJWjWMGVWa,So11111111111111111111111111111111111111112,114668639726,9,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,399066348062,6,15762.35,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8
3FjKJv6DtVgon7oPjdoxV1m2o9egZTqSyCHipXZqSNgue27QZeu7oLCYEnWnMisHvTix5iduzwDYy3p8SJ9awhmu,1741436601,2025-03-08T12:23:21.000Z,TOKEN SWAP,DtZ6qeP529PDFQBJ5UgPk9QdqmG9JqAV3DTLFkwKyEhn,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,432170001549,6,So11111111111111111111111111111111111111112,123663166039,9,16998.74,6m2CDdhRgxpH4WjvdzxAYbGxwdGUz5MziiL5jek2kBma,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|6m2CDdhRgxpH4WjvdzxAYbGxwdGUz5MziiL5jek2kBma
2tkH6LyCFL2faZSw8znuzim8b3WwFycSqkt5ncnWjJtigtAQ68wNXivHacUMDQTTMVu2fEN9XQHeWz3wkqygMj9z,1741436020,2025-03-08T12:13:40.000Z,TOKEN SWAP,MfDuWeqSHEqTFVYZ7LoexgAK9dxk7cy4DFJWjWMGVWa,So11111111111111111111111111111111111111112,88266083106,9,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,309471218383,6,12095.1,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8
5KSSmgdZEhovoTmoEsvSpiTt3bHHCZ6rhdavJZpnCaoSrvSGKq5KhsCMHXNP6EGHS9TFTQmkssd22h7YpS8VvK6r,1741436020,2025-03-08T12:13:40.000Z,TOKEN SWAP,5ATrMLYJDMv8ZJzueyhcu7hA7waDCpnYWpCqjMihZwWM,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,332318442076,6,So11111111111111111111111111111111111111112,94215275734,9,12910.32,6m2CDdhRgxpH4WjvdzxAYbGxwdGUz5MziiL5jek2kBma,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|6m2CDdhRgxpH4WjvdzxAYbGxwdGUz5MziiL5jek2kBma
5D4HhVZvBi1ySwAtkg8jmrHXw5pZUNdQLAeWzW8ub568rJ5niTaiAoAFxwUCcd6wa1QpdYccSeWEnojJzJH43Lcf,1741395314,2025-03-08T00:55:14.000Z,TOKEN SWAP,MfDuWeqSHEqTFVYZ7LoexgAK9dxk7cy4DFJWjWMGVWa,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,323469496415,6,So11111111111111111111111111111111111111112,100887000755,9,14121.15,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8
4dRLFa2T6cXPGTYjDGhrR79TX9Am574TnXVStJfhmNVeGRtVK22T5aDwh6PpJtH3mKViAANb9D67EVNTKf38N64f,1741395314,2025-03-08T00:55:14.000Z,AGG TOKEN SWAP,HTJg13ndX3zn8Mw46cMwYBuDpa3ywsfkTjQ79K1Rnb6w,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,19980000000,6,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,455107089045,6,19980,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|SoLFiHG9TfgtdUXUjWAxi3LtvYuFyDLVhBWxdMZxyCe|obriQD1zbpyLz95G5n7nJe6a4DPjpFwa5XYPoNm113y|LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8
3kmyU2aijnpc8H1btJDmHMYVtfWZuJxGfJrXLENQgqbvYaTwiVBJ3ntnL87Nm38s22iwp2khoJjaUAmtY875i9Ao,1741381073,2025-03-07T20:57:53.000Z,TOKEN SWAP,Hj8AdXeeMcjjn9x1d9MajyZKAV8LFJwtJbk7qPLJkcu8,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,300000000000,6,So11111111111111111111111111111111111111112,84035078501,9,12311.98,routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS
5ZSELqZT5rmJGX2dghZKN53zn5hWA5haEHFUKXUS83qDJxKTwwhHJgK5HfFGFUJv5CWSP3y4WzCait9XTsvxgXJ,1741377234,2025-03-07T19:53:54.000Z,TOKEN SWAP,Hj8AdXeeMcjjn9x1d9MajyZKAV8LFJwtJbk7qPLJkcu8,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,300000000000,6,So11111111111111111111111111111111111111112,85418151107,9,12488.13,routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS
3g4GpdqmZ921sKm237Km4grsLHYMgyHBisxipvnXye5ju3TX7hLuyibqH8PXsG7wbj3C23EbutAaM6KaSx7ieiqL,1741376576,2025-03-07T19:42:56.000Z,TOKEN SWAP,Hj8AdXeeMcjjn9x1d9MajyZKAV8LFJwtJbk7qPLJkcu8,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,300000000000,6,So11111111111111111111111111111111111111112,85644988305,9,12604.37,routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS
3TdTJm12NWFwsLtU7ESdLR23ijCpv1GmKynWSF4LonrG1F2HyX8vEZwHEWvQVUrd8KsNScPF7T4TfXAVQUHUwRQC,1741355209,2025-03-07T13:46:49.000Z,TOKEN SWAP,Hj8AdXeeMcjjn9x1d9MajyZKAV8LFJwtJbk7qPLJkcu8,So11111111111111111111111111111111111111112,87991817264,9,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,300000000000,6,12848.57,routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS
4iwqpcpnMsQR3iSB9BqCS7K56qi411fqy8gRnooHJVA5geozcNNfoTECJxvdqfZyytbZ9JBSboSzzyQ7koFPaBBJ,1741355203,2025-03-07T13:46:43.000Z,TOKEN SWAP,Hj8AdXeeMcjjn9x1d9MajyZKAV8LFJwtJbk7qPLJkcu8,So11111111111111111111111111111111111111112,88364619205,9,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,300000000000,6,12903,routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS
5sNzdQFf61qxao7ZVyZAtLrHzazQE4snWMqGN4fBTy3m8wm9GQqc6V5yydCaYGZGBnBr7FL23TJebLmYpeb8Xv7V,1741355102,2025-03-07T13:45:02.000Z,TOKEN SWAP,Hj8AdXeeMcjjn9x1d9MajyZKAV8LFJwtJbk7qPLJkcu8,So11111111111111111111111111111111111111112,87102859060,9,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,300000000000,6,12697.85,routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS
4yA5byQLLYQcw67LTX5RTBxJdMhohowPC8bBE4vKRsmYyviFqZksu7QLPYunosTuv3axx39tSrwWMVDdrUtRyztM,1741334858,2025-03-07T08:07:38.000Z,TOKEN SWAP,EwWBsz8NdsdkRE8L7Lt6MHRDW5HRsnBE4jpq3izWbv5Z,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,342015599688,6,So11111111111111111111111111111111111111112,99939089136,9,14419.21,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8
3MAboz2Z1xvxqJT66wMeRDqbVEopmWj2TiZrZThDrwFxLYXr3Jief2SqgvoQZGwRjTZgvRKkMwZUDdUi2RZS5eEv,1741294253,2025-03-06T20:50:53.000Z,TOKEN SWAP,D1ppLwXR7cUK6Fjjp6okS2udjxw9LpkLvjVNunyQApJ1,So11111111111111111111111111111111111111112,130352300000,9,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,436023748893,6,18731.63,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8
dsR8w88j2Z4he7v9un7ZcutcddnmojuZvXVFapXmmR2LJSuWD7FPeJT62vMCLwLNK12joDnRo2REFBdGw25BWx8,1741294253,2025-03-06T20:50:53.000Z,TOKEN SWAP,2pZ9csr5caBXuEGw4KRpn8dmWV7aDEKzjTRmT4TwYd62,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,746112721464,6,So11111111111111111111111111111111111111112,224640283209,9,32280.81,6m2CDdhRgxpH4WjvdzxAYbGxwdGUz5MziiL5jek2kBma,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|6m2CDdhRgxpH4WjvdzxAYbGxwdGUz5MziiL5jek2kBma
3gK1154mijWVrZ1BQCHWkWvCQiS7MPmcpXf78jH83raZfsQkZsjgHcmYVR4RVWwzGvKcV2n686NQDuXtTqoMrYTW,1741289390,2025-03-06T19:29:50.000Z,AGG TOKEN SWAP,Ab9FNtBMNKdgg4rzTtgVzkNkKR5Zj2MicCKGAikDr9LS,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,20481498001,6,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,462023737470,6,20481.5,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|PhoeNiXZ8ByJGLkxNfZRnkUfjvmuYqLR89jjFHGqdXY|SoLFiHG9TfgtdUXUjWAxi3LtvYuFyDLVhBWxdMZxyCe|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8
X8qeVwxvKamStH66n1mRvPR8n3JDKTihHWN7QhrneRfSJTJYxEjwu6JcLsc9bAAF4v2pGCcRPeqbttg3qiqMAP3,1741280886,2025-03-06T17:08:06.000Z,TOKEN SWAP,37KXcHNpUJ8GWb9H46GM8TxzvC1AZMvXtWcpXsD2eZvy,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,250000000000,6,So11111111111111111111111111111111111111112,78717444903,9,11420.33,routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS
2Cdz66b95wRGHqqX8oJqYB8HJjFgRTjAedC93KzvWuzyW2FJ1xt7htsYbwAerEoSwsY8PdvzXML8xJyPd7HeBex3,1741280718,2025-03-06T17:05:18.000Z,TOKEN SWAP,37KXcHNpUJ8GWb9H46GM8TxzvC1AZMvXtWcpXsD2eZvy,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,250000000000,6,So11111111111111111111111111111111111111112,79088780909,9,11474.2,routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS
4j7fxiBpnurjtEnBtSHHhipAj11H9iHjgKyneXctuqXaN7cjWxqW5cz2my1zTu4xUs32THeSH4Cp1cNcWT78zf3i,1741280701,2025-03-06T17:05:01.000Z,TOKEN SWAP,37KXcHNpUJ8GWb9H46GM8TxzvC1AZMvXtWcpXsD2eZvy,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,250000000000,6,So11111111111111111111111111111111111111112,78850379227,9,11439.61,routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS
598m6ScjLqBXK4rQvHbH5VN4s2YGLvLHM9P6kBXDfBegLgpSCsMNvE9f9vgZqcdqD651ccpZSwUraydGJrV7T8s6,1741275645,2025-03-06T15:40:45.000Z,TOKEN SWAP,37KXcHNpUJ8GWb9H46GM8TxzvC1AZMvXtWcpXsD2eZvy,So11111111111111111111111111111111111111112,85840286765,9,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,250000000000,6,12768.74,routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS
4fznPRGkPG6VddFqhSY8gqUeBuQA4UVTnFvYkwmx6k3bNGNGKQiTDieaRMN1K7mGD5rr9DhvwVVuttaGmjUCB26V,1741275596,2025-03-06T15:39:56.000Z,TOKEN SWAP,37KXcHNpUJ8GWb9H46GM8TxzvC1AZMvXtWcpXsD2eZvy,So11111111111111111111111111111111111111112,86128888027,9,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,250000000000,6,12811.67,routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS
HLcM1ArBo8zjvJR5p2B6qeVUjMEjwoqLgr6wdpqhxAFTguWfUPLYME4rfydNtcdu55dk48b4jqwHWGMQcHy9Uw5,1741275589,2025-03-06T15:39:49.000Z,TOKEN SWAP,37KXcHNpUJ8GWb9H46GM8TxzvC1AZMvXtWcpXsD2eZvy,So11111111111111111111111111111111111111112,85438644274,9,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,250000000000,6,12709,routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS
3JucigkDsMhxkw25dH3wFt7baxtXdghWzVHSehC4Riko77qnp8SLpWLD9iGGsg8F4o1WifPxNNMxsjdwf9zPDDR2,1741270316,2025-03-06T14:11:56.000Z,AGG TOKEN SWAP,3ngm9wFB1qKMXVwx9KEgNTEXdWNkusJk2GHkmF6XDc7W,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,326626387860,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,16551764781,6,16551.76,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|obriQD1zbpyLz95G5n7nJe6a4DPjpFwa5XYPoNm113y|PhoeNiXZ8ByJGLkxNfZRnkUfjvmuYqLR89jjFHGqdXY
4QyWBPAYqgtN1YfniZkbqWB6XidrCyb8evZqMoArsiKk1A2PxNvzG7M5rK8EkRL4dQHuuvtsXBvTAPtQExvHs6Pn,1741269710,2025-03-06T14:01:50.000Z,TOKEN SWAP,MfDuWeqSHEqTFVYZ7LoexgAK9dxk7cy4DFJWjWMGVWa,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,364413517297,6,So11111111111111111111111111111111111111112,128894434745,9,19013.22,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8
2FbMVGd7sezn48cih9GPWhen6LFrYiBLERrzLcUzKDEKS98WfMcvttrzqFqUdD8XrDUcLn8wTCBwFUjYzoY2SK1j,1741269710,2025-03-06T14:01:50.000Z,AGG TOKEN SWAP,HTJg13ndX3zn8Mw46cMwYBuDpa3ywsfkTjQ79K1Rnb6w,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,29970000000,6,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,575020782573,6,29970,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|obriQD1zbpyLz95G5n7nJe6a4DPjpFwa5XYPoNm113y|SoLFiHG9TfgtdUXUjWAxi3LtvYuFyDLVhBWxdMZxyCe|LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo|whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8
5iNRZjdJcM74zQLqrc3kk11qrYzfc4RGVuzCWyw9NggPjeGiu37r48PLyNrpAk5ep5iF8GiHYhjjZQhV1V2F6g6d,1741202941,2025-03-05T19:29:01.000Z,AGG TOKEN SWAP,GxhQ5LTFc4dTxAXt7aQ4uSKvr8ev9T2QXE9zWKA3pjFP,So11111111111111111111111111111111111111112,149850000000,9,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,396384611469,6,21749.23,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|SoLFiHG9TfgtdUXUjWAxi3LtvYuFyDLVhBWxdMZxyCe|PhoeNiXZ8ByJGLkxNfZRnkUfjvmuYqLR89jjFHGqdXY|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8
5CWca5Jgr6Ujn2marweLMZV4HpqsVP4VDYhtkyhcF4sfKL2SNAoQ12Pav8J1WoEsj5WTi3yaQk56ciaM4yraDxKn,1741179132,2025-03-05T12:52:12.000Z,AGG TOKEN SWAP,EBqwzxHG7xnWhp1UvZcxfcftUHCrFB3pDNqtLCBCBNY3,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,50172220271,6,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,792039019524,6,50172.22,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|SoLFiHG9TfgtdUXUjWAxi3LtvYuFyDLVhBWxdMZxyCe|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|PhoeNiXZ8ByJGLkxNfZRnkUfjvmuYqLR89jjFHGqdXY
3A5AfPTS56bR71xStog1qFLH8ZwP75vRktKgLkmRoEmGKhLQAwB8fNCxKJfNkjbTPLX9LmdEdgkUG9dCE6V6PbKh,1741177301,2025-03-05T12:21:41.000Z,TOKEN SWAP,MfDuWeqSHEqTFVYZ7LoexgAK9dxk7cy4DFJWjWMGVWa,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,166394946027,6,So11111111111111111111111111111111111111112,69447912706,9,10263.01,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8
3pKibeE44dVWCgJ9WRdnMXwohq2dYDUP7TpRy6vJH5FyT15PkSATYkbbAV2b9Fpdwrkqa863tRdu1Ut7ahHbJjSi,1741177300,2025-03-05T12:21:40.000Z,AGG TOKEN SWAP,DtZ6qeP529PDFQBJ5UgPk9QdqmG9JqAV3DTLFkwKyEhn,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,33995518487,6,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,552170001549,6,33995.52,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|PhoeNiXZ8ByJGLkxNfZRnkUfjvmuYqLR89jjFHGqdXY
4tzjb2PzF6FuvQxDZaQRLstAxTiEd6grhYkRHSHhPkWuYew4ruPouGNwoBfw4e76jzrTj2T5ymsMAXScBWhPN15r,1741177158,2025-03-05T12:19:18.000Z,TOKEN SWAP,5s4Sh2NcERt52YjiiwfPAgdWhQWnvknG8XPrdaEu2pb4,So11111111111111111111111111111111111111112,108792188365,9,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,262035111617,6,16077.31,routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS
hmF7k2fiuiaNGGvt6ztj6frEfhPcpe1W3RX3LDhunvhLAettZa67e9N8j5QyhmErwcTBgfP5DsxiXDMMtnsXdhw,1741166706,2025-03-05T09:25:06.000Z,TOKEN SWAP,MfDuWeqSHEqTFVYZ7LoexgAK9dxk7cy4DFJWjWMGVWa,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,241073110005,6,So11111111111111111111111111111111111111112,94949370483,9,13788.55,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8
59m6GJTmfu1CS1SJEAg15dzEd3hFFwBaDxTXavJq14RicnWHNipURYsgXnZ31PXw32FE4beccS6TUZ69WSv3v6ES,1741166705,2025-03-05T09:25:05.000Z,AGG TOKEN SWAP,CGqc8Xj7b4noFtSPzPo2nZAFjxa8zhaho9YhspaqRHmo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,28971000000,6,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,505154611384,6,28971,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|PhoeNiXZ8ByJGLkxNfZRnkUfjvmuYqLR89jjFHGqdXY|SoLFiHG9TfgtdUXUjWAxi3LtvYuFyDLVhBWxdMZxyCe|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8
34BPGEg9q64GT88Wjy2rPM1DgypVQa7U93gF5H5eqBLTa4GgNn4Tyz93xJejsUGRzYRdYnXDWZrMUeZhR2C81p4n,1741156691,2025-03-05T06:38:11.000Z,TOKEN SWAP,MfDuWeqSHEqTFVYZ7LoexgAK9dxk7cy4DFJWjWMGVWa,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,210024103911,6,So11111111111111111111111111111111111111112,80643094664,9,11440.84,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8
